ID,RA,DEC,FIELDNAME,flux_aper_f606W,fluxerr_aper_f606W,sigma_aper_f606W,local_depth_f606W,auto_corr_factor_uv,unmasked_f606W,flux_aper_f814W,fluxerr_aper_f814W,sigma_aper_f814W,local_depth_f814W,unmasked_f814W,flux_aper_f090W,fluxerr_aper_f090W,sigma_aper_f090W,local_depth_f090W,auto_corr_factor_f090W,unmasked_f090W,flux_aper_f115W,fluxerr_aper_f115W,sigma_aper_f115W,local_depth_f115W,auto_corr_factor_f115W,unmasked_f115W,flux_aper_f150W,fluxerr_aper_f150W,sigma_aper_f150W,local_depth_f150W,auto_corr_factor_f150W,unmasked_f150W,flux_aper_f200W,fluxerr_aper_f200W,sigma_aper_f200W,local_depth_f200W,auto_corr_factor_f200W,unmasked_f200W,flux_aper_f277W,fluxerr_aper_f277W,sigma_aper_f277W,local_depth_f277W,auto_corr_factor_f277W,unmasked_f277W,flux_aper_f335M,fluxerr_aper_f335M,sigma_aper_f335M,local_depth_f335M,auto_corr_factor_f335M,unmasked_f335M,flux_aper_f356W,fluxerr_aper_f356W,sigma_aper_f356W,local_depth_f356W,auto_corr_factor_f356W,unmasked_f356W,flux_aper_f410M,fluxerr_aper_f410M,sigma_aper_f410M,local_depth_f410M,auto_corr_factor_f410M,unmasked_f410M,flux_aper_f444W,fluxerr_aper_f444W,sigma_aper_f444W,local_depth_f444W,auto_corr_factor_f444W,unmasked_f444W,zbest,zbest_u1,zbest_l1,chi2_best,pdf_integral,zbest_lowz,zbest_lowz_u1,zbest_lowz_l1,chi2_best_lowz,M_UV,M_UV_u1,M_UV_l1,SFR_UV,SFR_UV_u1,SFR_UV_l1,BETA_UV,BETA_UV_u1,BETA_UV_l1,EPOCHS_II,EPOCHS_III,EPOCHS_IV,certain_by_eye,stellar_mass_pipes_zgauss,stellar_mass_pipes_l1_zgauss,stellar_mass_pipes_u1_zgauss,redshift_pipes_zgauss,redshift_pipes_l1_zgauss,redshift_pipes_u1_zgauss,sfr_100Myr_pipes_zgauss,sfr_100Myr_pipes_l1_zgauss,sfr_100Myr_pipes_u1_zgauss,sfr_10Myr_pipes_zgauss,sfr_10Myr_pipes_l1_zgauss,sfr_10Myr_pipes_u1_zgauss,mass_weighted_age_pipes_zgauss,mass_weighted_age_pipes_l1_zgauss,mass_weighted_age_pipes_u1_zgauss,beta_pipes_zgauss,beta_pipes_l1_zgauss,beta_pipes_u1_zgauss,A_V_pipes_zgauss,A_V_pipes_l1_zgauss,A_V_pipes_u1_zgauss,Zstar_pipes_zgauss,Zstar_pipes_l1_zgauss,Zstar_pipes_u1_zgauss,U-V_pipes_zgauss,U-V_pipes_l1_zgauss,U-V_pipes_u1_zgauss,M_UV_pipes_zgauss,M_UV_pipes_l1_zgauss,M_UV_pipes_u1_zgauss,chisq_phot_pipes_zgauss,stellar_mass_pipes_zfix,stellar_mass_pipes_l1_zfix,stellar_mass_pipes_u1_zfix,input_redshift_pipes_zfix,sfr_100Myr_pipes_zfix,sfr_100Myr_pipes_l1_zfix,sfr_100Myr_pipes_u1_zfix,sfr_10Myr_pipes_zfix,sfr_10Myr_pipes_l1_zfix,sfr_10Myr_pipes_u1_zfix,mass_weighted_age_pipes_zfix,mass_weighted_age_pipes_l1_zfix,mass_weighted_age_pipes_u1_zfix,beta_pipes_zfix,beta_pipes_l1_zfix,beta_pipes_u1_zfix,A_V_pipes_zfix,A_V_pipes_l1_zfix,A_V_pipes_u1_zfix,Zstar_pipes_zfix,Zstar_pipes_l1_zfix,Zstar_pipes_u1_zfix,U-V_pipes_zfix,U-V_pipes_l1_zfix,U-V_pipes_u1_zfix,M_UV_pipes_zfix,M_UV_pipes_l1_zfix,M_UV_pipes_u1_zfix,chisq_phot_pipes_zfix
31760_JADES-Deep-GS,53.132195451622394,-27.78577901118348,JADES-Deep-GS,-0.08727582418864964,0.5387424174759645,1.6928513697301396E-27,30.32412206231233,1.0,true,,,,,false,0.09869269,1.2021924,0.06054947,29.45264,1.0,true,10.939124,1.0939124,7.991197,29.595648,1.0,true,11.4374695,1.3585511,6.6077514,29.319885,1.0,true,8.690965,1.1515559,6.022031,29.499363,1.0,true,8.49087,0.849087,10.642573,30.217913,1.0,true,7.0747614,1.1216044,4.341424,29.527975,1.0,true,11.329044,1.1329044,10.930989,30.021341,1.0,true,28.295557,2.8295557,19.29873,29.643702,1.0,true,15.190501,1.5190501,14.706138,30.024391,1.0,true,7.034718,0.23828268,0.023975372,4.998045,0.9999999999345116,0.20783104,0.020918071,0.008127794,61.320736,-18.153737482055575,0.09771556057131647,0.08784191697651167,1.3007703855250905,0.8213210498056713,0.33087649798398167,-2.1799766252786084,0.28932498237100734,0.36197055645417997,false,true,true,true,6.995355589126452,0.044111980864534495,0.09109607889412619,7.029020302161699,0.037773887136211215,0.11475998651798136,0.10119203009520868,0.010169503002824667,0.026111531550457714,0.9688520373676077,0.08134595575901726,0.1411069929062161,0.003090535179852292,9.01121370010376E-4,0.0021577929709913806,-2.445415455155884,0.05264786873742899,0.05807840621843319,0.004879574018455718,0.0045485021476570076,0.06644487132715042,0.21997152023149585,0.06353775958960556,0.08336039659385697,0.2327774689089992,0.10264352203654958,0.08167822892098064,-18.185846072411493,0.06459827387928385,0.07065939840561342,2.730403555252658,6.982676985622458,0.041178354564487485,0.05010106188720176,7.034718,0.09769300330198964,0.009233087310213384,0.013384571052134031,0.9540303912101193,0.07754090145764492,0.1057834879777062,0.0023150878570997297,8.181882667727956E-4,0.0014464852834611668,-2.437597189857815,0.06278115103919557,0.06680893934327825,0.0036400740809932465,0.003263323017320846,0.04362686999188298,0.19042525107369745,0.057537061096875175,0.12897351528765838,0.24363921118520793,0.10231491506739515,0.07343037777900269,-18.180137359816346,0.05947284618209636,0.06590562388535659,3.4777989330939176
11490_NEP-1,260.7502547444031,65.78233675515462,NEP-1,-0.07201933972174733,3.027421132543307,3.012500737185976E-28,28.449892893806695,1.0,true,,,,,false,2.9859447,3.5655227,0.61767316,28.272266,1.0,true,26.63766,2.663766,8.17394,28.653913,1.0,true,20.180351,2.7353218,5.790554,28.560055,1.0,true,10.252562,2.374464,3.4452977,28.713661,1.0,true,10.340851,1.8327128,4.2016664,28.994839,1.0,true,,,,,0.0,false,11.092485,1.2033843,6.332633,29.451565,1.0,true,4.4032702,2.708699,1.117826,28.570673,1.0,true,8.340988,1.7570319,3.2631574,29.040627,1.0,true,7.035217,0.26032782,0.3074236,6.7005143,0.9997906265255699,5.958751,-0.018928528,4.4942427,-1.0,-19.05585390574763,0.10233886067488385,0.08842401399168054,2.0938731017866283,0.1776646885647093,0.18720612096058398,-3.3074169233411275,0.3650582459826057,0.4504733277543598,false,false,true,false,7.499115110371135,0.28760841237384405,0.15992449103551554,6.771059550656945,0.10278479189229728,0.14070514522658417,0.36476483699149026,0.19273002118328578,0.12969723443748044,1.0426341566124973,0.12252557141979581,0.26814411291125184,0.029191954773591173,0.024125998437219666,0.02247263021048412,-2.482989394405349,0.03960825258907885,0.07241179376165352,0.001459244785744481,0.0012037767090100834,0.008400835716226653,4.780499733704533E-4,4.703769079463866E-4,2.2761023478240605,-0.16192674001377316,0.21258906240045067,0.05202712150033946,-18.60425235434873,0.0816419361304348,0.08227900426652823,15.647060343151265,7.266515692732808,0.142443505754545,0.32402503788437453,7.035217,0.1995649973787783,0.06066568863692032,0.24699012464481312,1.3797263715228585,0.3824355400936885,0.35279029995698274,0.005111255333562851,0.002584316685431414,0.032859136329455634,-2.403713455473964,0.1062940536503989,0.02452520452089324,0.001595335847152735,0.0013503648369357756,0.007522715587765905,2.5498617699419572,2.5497368008551464,0.5622003177965538,-0.4196882638461732,0.09314015865895842,0.26822214373755593,-18.6698726348298,0.08920006075019415,0.09306635106857541,16.96972467401091
15816_NEP-1,260.7688064516834,65.7779290064446,NEP-1,-5.719484095399422,2.734380972231948,3.335346641954868E-28,28.560427431016922,1.4944197255622647,true,,,,,false,-0.21267709,3.7361407,2.4410507E-28,28.221518,52.995745384959214,true,32.694035,3.9429634,6.383306,28.163017,1.4944197255622647,true,22.187035,2.996468,5.811516,28.46105,1.4400235682662232,true,20.624884,2.8025982,5.872062,28.533672,1.2923323902108645,true,34.419186,3.4419184,17.150639,29.216375,1.379777666037723,true,,,,,0.0,false,60.793602,6.07936,26.585684,29.16215,1.0621797532222963,true,148.86957,14.886957,31.741796,28.381239,1.0347022705503492,true,73.329506,7.332951,25.497736,28.912632,1.1630703447762194,true,7.035822,0.23598146,0.042030334,20.313868,0.9999999984283492,5.958751,-0.044087887,0.5784726,-1.0,-19.264298505844202,0.11821257335969904,0.11426759340232806,2.540485790191183,0.282600099297444,0.2575556292145822,-3.18673045670433,0.472237899847078,0.527463897198166,false,true,true,true,8.010134540756,0.1354410314424035,0.3217049979698512,6.985117220687204,0.027846947356727547,0.05597935595316805,1.0535766845822394,0.2922044612988608,1.2930356645302585,9.461837048456417,2.218555842023812,3.9055702661860856,0.00329111857125985,0.001202010509872395,0.006896989121662331,-1.6291306369122105,0.14907832409087418,0.20192721107711709,0.6940851322864188,0.12665507994538516,0.19025768687771993,0.22226794649744058,0.053539757878328764,0.07333403561884538,0.5464613513547643,0.1064345666109458,0.0815014907353716,-18.91488633817082,0.10963043253593341,0.1064535605843453,15.568593136839109,9.337264299748968,0.060690125012346385,0.06397077659339878,7.035822,1.9335978246861154,0.1879384614092272,0.6064811788003575,1.8130083747867909,0.19924848887614965,0.5908417693053967,0.53395916384646,0.0585920774977558,0.037836229771725405,-2.0524093688824125,0.0707300984104644,0.13108397745565936,0.007623804245492765,0.0071785573436627306,0.19049890027339317,0.2054352948063401,0.10680221025638575,0.1311084542681396,0.7038219924858651,0.05332615186534939,0.05242246532707895,-19.014510515968347,0.08760938042339461,0.09681272772953164,30.867968892669243
6725_CEERSP7,215.1401943108055,52.98654747430656,CEERSP7,-0.861420065380668,2.5618155790907555,3.5600175391220383E-28,28.631205333196878,1.0,true,2.8538517567023014,3.2178268720338346,0.6989807880695958,28.383668303785218,true,,,,,0.0,false,42.865105,4.2865105,15.164644,28.808395,1.0,true,26.710337,2.6710336,9.574211,28.801634,1.3644631682534667,true,28.18889,2.8188891,10.479337,28.823315,1.5174651690265666,true,29.619076,2.9619076,16.409575,29.33149,1.0022703734563567,true,,,,,0.0,false,39.602795,3.9602797,20.005674,29.318745,1.1962954369468328,true,74.75427,7.475427,18.06149,28.51697,1.0409402118651587,true,47.440155,4.744015,15.336222,28.833506,1.0,true,7.0361934,0.25204706,0.045176506,8.83995,0.9999993827217433,5.958751,-0.010233402,0.48146725,-1.0,-19.561896258990835,0.08496001275282694,0.08553981096970986,3.337085244986263,0.2735467314794784,0.2511749644732757,-3.3493614918057633,0.3723911575327228,0.3876635579850629,false,true,true,true,8.565388321294478,0.7881516328148752,0.1821397653125718,7.1357253870521316,0.14808132356207526,0.18741253144874204,1.7041101145763258,1.0373573885086165,0.28737092458111135,2.1251990445579714,0.3696271206180952,1.0991475179147159,0.16998737443734968,0.1582366785602785,0.09783391490824811,-2.364673525244412,0.06881666874920267,0.10116067697105358,0.009894997852903209,0.009382343465287567,0.13753841689300492,0.220110356384243,0.059479896929838044,0.08823859910469509,0.30414703021467826,0.12114423462066692,0.08505986572535401,-19.388191538711816,0.06603506210348442,0.06981129102852535,9.765677241217373,8.747138433005095,0.28007113742034484,0.1872701562677701,7.0361934,1.614885570174169,0.1612361390824426,0.16731314115378138,1.672076463658375,0.2119691415633862,0.47061574651066307,0.27496436752528386,0.1434844044726197,0.11361279609319036,-2.366359481120299,0.044995620260944946,0.06540842409300929,0.004222123739276584,0.0038439579973510427,0.053618362037872576,0.17620940345997305,0.1494335613797685,0.11253771286134134,0.36181553828112545,0.08936265225270185,0.05855063927385851,-19.350151910339285,0.07789402033276005,0.07126201725237635,10.320191234224767
16227_NEP-1,260.7787623151913,65.78744582348796,NEP-1,3.282502367077105,2.279826786519467,1.1632639659330277,28.757820359067164,1.1908449841624436,true,,,,,false,5.123166,3.4830487,1.0848732,28.297676,4.31619502814394,true,36.965298,3.6965299,9.332891,28.442131,1.1908449841624436,true,42.71799,4.271799,11.0564575,28.448088,1.4089457784409085,true,33.63495,3.3634949,11.329409,28.716217,1.0,true,38.89518,3.889518,17.941938,29.13261,1.1433250429323873,true,,,,,0.0,false,60.015053,6.0015054,29.44611,29.287094,1.1100573384515129,true,124.16578,12.416578,32.518776,28.604507,1.244638105909692,true,69.950005,6.9950004,25.067595,28.945387,1.1934454268943475,true,7.0364223,0.3178649,0.0370512,5.1102567,0.9999999847212122,1.5031279,0.17291033,0.042887807,47.17562,-19.4908822347427,0.09885264710605668,0.08083983661947158,6.912916276062499,3.7944007274549856,2.6630096885345313,-1.9014159655315397,0.2795074017517387,0.2895619063520214,false,true,true,true,8.27470814372558,0.3967244814680111,0.4949305286181307,7.034248182470832,0.06356853450512645,0.22727218586895415,2.0601724808433692,1.2742576156453955,1.6309777550987654,6.935583642002642,1.9819913009516483,1.9760994313052702,0.01947370365319912,0.014980245691498419,0.0870252372498451,-2.0107412266629288,0.15339471765784918,0.13558540462371682,0.38458039298002444,0.15071317698376,0.11383249843606286,0.19801461670446574,0.06829267749003343,0.0908864046299051,0.3555136002306907,0.08933245239816279,0.07311537288034076,-19.511989669414767,0.07987157283557522,0.0794245197327399,3.49378455788473,9.14472579666302,0.061802737986829115,0.08465403861962706,7.0364223,2.3814086588654164,0.15453538548268475,0.2025457109153308,2.333221922367131,0.1635354138265699,0.2127202430807662,0.3892109367592565,0.03147079992129964,0.04781272349205956,-2.265425910745004,0.04318927058550548,0.060663400994301675,0.0033963887329724034,0.0031011220478660406,0.04947019944125874,0.23210015739865492,0.09739221608737259,0.18025266391306238,0.5029043116711751,0.055925740392779366,0.047681695108187205,-19.506310250842823,0.0626704673858356,0.06478017817996218,12.942391358049457
13278_JADES-Deep-GS,53.19191753618646,-27.76330743318621,JADES-Deep-GS,-3.648155908553674,1.6871964886824062,5.405480899667686E-28,29.08466083191448,3.0876205695183296,true,,,,,false,1.1228608,0.9193678,0.9008174,29.743853,3.0876205695183296,true,5.512953,0.5738089,7.3963394,30.255657,1.0,true,5.803637,0.76646453,5.943031,29.941345,1.3841524451506875,true,2.9084125,0.78941405,2.939755,29.909313,1.0,true,3.9216275,0.4428687,6.5940313,30.536888,1.4168921969533543,true,4.1449957,0.8102847,3.5208428,29.880981,1.0,true,4.287467,0.5371553,5.483537,30.327326,1.0,true,9.04175,0.904175,7.4600883,29.850405,1.0,true,4.958244,0.6250003,5.453155,30.162874,1.0,true,7.0389,0.32209063,0.027668,8.071898,0.9999999992211331,1.2058758,0.28418267,0.06568694,31.664192,-17.398656107286335,0.09093137951248664,0.09491601678738348,0.5079582336737368,0.31579666069210177,0.060721281207861244,-2.485411317678289,0.3653288524511966,0.3612918340843603,false,true,true,true,6.953610068408228,0.22688776252292886,0.24111566918185456,7.162486336050672,0.12676886131429743,0.2162743850864608,0.10282698086821071,0.046399674206053156,0.07006179375080399,0.41610341144633156,0.05110718635138989,0.05004647631742276,0.017513004175979292,0.011655068217907846,0.024075842473180155,-2.482482257276386,0.044344208234342375,0.08715076159650614,0.002601280591345654,0.0022723181695170104,0.02300622268896528,0.15776722693078155,0.0822478032851984,0.18032274229465395,0.0738583330778173,0.13028277567740937,0.10074406866801808,-17.413068713213633,0.09051658478512792,0.08591439070113793,9.010871334462703,6.78580798179647,0.15811456542796876,0.26634544720275777,7.0389,0.20625875666426546,0.023240506136826045,0.06369174441362059,1.276940347617874,0.04620593616623592,0.04246647644879431,0.008748004063659248,0.005781671309030104,0.01936081930653682,-2.456736054337883,0.05754323492528224,0.106310447169363,0.0030633267642207057,0.0027075100311696786,0.027559002301707967,0.1312476113829782,0.0758138765648956,0.21342371810300753,0.056761117026677965,0.09857291325740866,0.11306383140035792,-17.369059453728926,0.07251304285588489,0.07270654658089981,8.829433745045288
4125_NEP-3,260.73995417689423,65.9317026153125,NEP-3,-6.203049522878599,3.6645549817390544,2.488735586996451E-28,28.24252188394748,1.0002252815939743,true,,,,,false,7.6068945,3.1508968,1.7806288,28.40649,1.0071713986634703,true,21.213943,3.0809653,5.300715,28.430859,1.0002252815939743,true,19.211086,2.8432515,5.3031816,28.518038,1.0,true,17.372772,2.7252069,5.086623,28.564075,1.3677087058203083,true,16.573078,1.6573079,7.8974996,29.167892,1.0,true,,,,,0.0,false,14.543162,1.4563627,6.8603954,29.244402,1.0,true,25.025454,2.7456887,6.2674413,28.555946,1.0,true,16.21155,2.2635207,4.9231176,28.765614,1.0,true,7.0397787,0.2880993,0.038139343,7.6435943,0.9999732517079511,0.2267008,1.0936124,0.008574337,15.852654,-18.84870639569673,0.14222648127083204,0.12349008622583568,2.0031833174749085,1.534735254651134,0.25353571805385267,-2.3833965840668707,0.4757854604813485,0.47079314137325223,false,true,true,true,7.446348249880708,0.20003575576086163,0.2986914695994711,7.23555775755821,0.18651901834180862,0.1734556600937358,0.3127360958168358,0.12836328422591708,0.3190393937915176,1.651985435424839,0.21390955752673602,0.1539449584434287,0.012725018040367249,0.008505571716731344,0.024365968316712526,-2.419646025447666,0.07862744143948053,0.13179604131211642,0.0034764585698268406,0.0031190090157992225,0.02546680452118961,0.013202721230175053,0.013183297462193709,0.35736060033364936,-0.13084763329816873,0.0870892004303915,0.07072804256528009,-18.951585431756374,0.086648224978493,0.12013374067585758,5.83723821049234,7.3914414610710235,0.18253851582644476,0.2716649771073998,7.0397787,0.2700922058977423,0.10330512635468458,0.26400120472961375,1.5710647102825261,0.1575898836389482,0.17171688485569647,0.010044271712577536,0.006661673831722765,0.019249636041923406,-2.4385960054490337,0.054223017640742555,0.12925719573594874,0.0027137961638626492,0.0023764864671916206,0.025498581323223878,0.05540331749221766,0.04578814068678755,0.7895718935299485,-0.14254101852707102,0.11908553251329118,0.10565095543846269,-18.86324378057347,0.07964028692222769,0.08671525520066581,5.601454106862824
2777_CEERSP8,215.0356142792665,52.89221334961767,CEERSP8,-3.544001259078319,3.415936673207223,2.6698704531300046E-28,28.31880046199487,1.9954667899190601,true,-8.101433421532745,3.7837042676788113,2.410365014904842E-28,28.20778202708602,true,,,,,0.0,false,113.85068,11.385067,38.37298,28.7558,1.9954667899190601,true,104.8354,10.483541,28.310318,28.494167,2.7924427869751014,true,118.858826,11.885882,39.530266,28.702421,2.4921864848232818,true,159.14195,15.914194,84.473045,29.28501,2.181452740211356,true,,,,,0.0,false,194.90378,19.490377,83.32551,29.13757,2.15238611970511,true,241.9867,24.19867,55.284286,28.456202,2.291297766773353,true,218.48827,21.848827,61.36807,28.68086,2.2228351706245966,true,7.0406294,0.3731246,0.07954025,8.535921,0.9967519778737938,1.5632169,0.12964344,0.060273647,55.852253,-20.669846134471452,0.09610460934397835,0.0905407798597011,14.955310665639631,9.919704089886574,4.816618121956154,-2.052045586173298,0.3091319982191796,0.35069264956050894,false,true,true,true,9.394563503479322,0.3480908183454847,0.29452167894058867,7.150344277235825,0.1392765558216027,0.19102310484441087,18.849811278496965,7.471841040470252,5.471185928289319,34.81751164856439,14.707558797710686,12.164651395532623,0.0754698852081847,0.05429259505452903,0.1505723717623175,-1.642108922754772,0.19679988648135738,0.14274133950926804,0.7174411905486304,0.15668326219629214,0.1131538863586975,1.839892241852664E-4,1.7865913292320034E-4,0.008336296067921727,0.302606598752893,0.08165302511344916,0.09817300926024936,-20.688561237107102,0.09397988800279933,0.10054122181579217,9.353207044848844,10.072727608965332,0.14557035056443013,0.07594653652938632,7.0406294,12.771764616181898,1.539243652508457,4.407297369371237,12.42808593090895,1.6375973413985117,4.389078509477453,0.42031656384033084,0.05920357185989117,0.0950427906773566,-2.185666868034863,0.07926171338647459,0.17736447097937358,0.017228431435993632,0.016632566465707533,0.33405381375711035,0.0052406754642857125,0.005216973717919792,0.698301052804757,0.45115822479185663,0.05855990348475126,0.05021872192336363,-20.71969709639278,0.06859891232632975,0.07194904941582081,9.360531047352906
6898_CEERSP6,214.8784209232116,52.83846662001783,CEERSP6,-1.8701214475117813,2.5448791931829127,3.583709756435446E-28,28.638407061750414,1.0,true,-3.9945206832352484,2.885146969718932,3.161055048245124E-28,28.502155136494526,true,,,,,0.0,false,41.26085,4.1260853,13.357748,28.712063,1.0,true,34.098644,3.4098644,10.298721,28.61569,1.204185956112925,true,35.418827,3.5418825,11.221585,28.649725,1.5981667059108233,true,34.02319,3.4023192,19.501837,29.368427,1.2484275633902382,true,,,,,0.0,false,47.40824,4.740824,24.623255,29.348904,1.2637103416781665,true,93.52792,9.352793,24.734919,28.615099,1.2320434831712581,true,58.258034,5.8258033,18.231756,28.798256,1.151661210534355,true,7.0410304,0.35433054,0.022313595,5.488508,0.99999993725031,5.958751,-0.011194229,5.754059,-1.0,-19.55474863641809,0.09785643734050709,0.08511574307730996,3.4312478153318873,0.3990553958344374,0.2505764767683609,-2.4580435319834817,0.3131346305120464,0.37141215593558385,false,true,true,true,8.583423239035064,0.43669983511662025,0.2340667502936089,7.220389132909194,0.1595715726076019,0.19653511821581748,2.158856387120286,0.553906555562742,0.6550103439245105,3.6950681212713024,1.5016352344175812,2.4229646756888252,0.10412113906902434,0.08388925238953499,0.14842867531068252,-2.252848058464108,0.11034384214795878,0.1768711014272064,0.17582982975526595,0.17344291430630304,0.1637489320233173,0.2257858294196406,0.07511320865192692,0.11710777451139809,0.316063241792262,0.09842261346623613,0.08005094489647202,-19.55369394478304,0.08142126380101189,0.08760668617757972,5.124004598133568,8.810990172652179,0.9691949182266137,0.22717022886782878,7.0410304,1.828813180115699,1.171909309032046,0.24315857757748072,2.1566736457857725,0.33938385121775605,2.354655192662704,0.23630894101093425,0.22813831937829587,0.12709621306948193,-2.3338319053439056,0.06433162004936044,0.08141681857178762,0.012403617517666827,0.011735016635429786,0.16503054078170415,0.20730698053818145,0.08513434731856698,0.11464052675611627,0.35248698560244307,0.15624455469692775,0.08809446096691992,-19.51861018837408,0.0842112597712017,0.08072288132282779,5.156223326684458
6714_JADES-Deep-GS,53.169187339081134,-27.826770434666,JADES-Deep-GS,-0.15919039791993286,0.686080229722496,1.3293063986478681E-27,30.06163772726768,1.0,true,,,,,false,3.031042,1.3544654,1.6505328,29.323154,1.0,true,8.437712,0.9550336,6.801518,29.702528,1.4442029927594597,true,9.666179,1.2057831,6.2919526,29.449402,1.0,true,7.7105727,0.8762284,7.0214906,29.796032,1.1353137939702271,true,8.091761,0.8091761,7.9780297,29.957308,1.311206584729066,true,8.225928,1.0587945,5.347286,29.590546,1.292724304043533,true,8.323657,0.83236575,9.783142,30.235586,1.3339267128152474,true,13.372214,1.3372215,7.0466685,29.363626,1.4882230289839586,true,9.623447,0.96234477,7.3706884,29.770018,1.5932619661908607,true,7.041356,0.34038734,0.040503025,3.9491086,0.9999744489617638,0.21227431,5.0752335,-0.006529227,19.55025,-17.88587429275851,0.10960805646928762,0.09267158448088963,1.0043510482160634,0.6550538378858881,0.24557720962606355,-1.892771172260671,0.30360772034310424,0.35179901719786,false,true,true,true,7.466944146124494,0.2919122205558162,0.20526818680700476,7.160788393985571,0.14056829504284973,0.2968589941123865,0.3240916577032137,0.1635683616396496,0.11247339598645573,0.820337035506256,0.22828995872416613,0.48375846325038263,0.03410507698495907,0.026965734286512572,0.04053699194958384,-2.330455073846664,0.13834083753888216,0.2528476285264767,0.08741439284044467,0.08590316426191937,0.19945542757836948,0.07712358761237958,0.0770432760821349,0.3657662074017364,-1.8850357807131957E-5,0.10374474019257941,0.1191841697203109,-18.014587569272525,0.10374729356714951,0.08635127397492681,3.599034633843739,7.671226780812554,0.43435451505795,0.2682401633180751,7.041356,0.3199957981880811,0.20162911762699165,0.09713943150005866,0.6601813831869369,0.12325392307493854,0.25398706844897134,0.043407858587469865,0.03770530767056365,0.05647514030233384,-2.4155786213254022,0.0563127331628821,0.1729964572142655,0.014096448013184139,0.013562036664559567,0.11557542324418033,0.20383090126010084,0.1784778009396248,0.32363570502932637,5.813718461080697E-4,0.12050090735594708,0.14170953782412538,-17.974521620181626,0.07450750967193898,0.07213700528149403,3.1861804517739274
7581_CEERSP2,214.94161767828137,52.929132486611365,CEERSP2,-4.2890347350567914,2.4862081344275504,3.6682803290960495E-28,28.663731281523727,1.7146589243177206,true,3.263655644350781,3.431144693788929,0.7496556170190016,28.313977406793434,true,,,,,0.0,false,23.654997,2.8390074,6.4144025,28.519659,1.7146589243177206,true,22.81141,2.3945417,7.477038,28.70452,1.0,true,23.784126,2.3784125,9.717289,28.92582,1.0,true,24.283371,2.428337,11.699742,29.179844,1.6714974961020268,true,,,,,0.0,false,40.875378,4.087538,19.661226,29.265547,1.5369843008512358,true,92.06082,9.206082,23.285862,28.56672,1.3387284934450612,true,51.28893,5.128893,18.459536,28.950068,1.3547919456285076,true,7.041394,0.381001,0.009523869,9.735602,0.9999998791734921,5.462233,0.028003693,0.04302454,26.848825,-18.98071015913474,0.10891097009957917,0.10501815376295554,2.628585795390655,1.9126663231729948,0.5543141050837961,-2.054954532559054,0.33698449928875873,0.37494713733992135,false,true,true,true,8.300291037761333,0.3929947822803168,0.35368111821770043,7.14950446008076,0.1511181909235093,0.2834919211726401,2.1993840240535096,1.3509601513976626,1.3207015991163362,6.445736180607604,1.8522774868916834,1.5567116229767013,0.025963727040123827,0.01985149678726693,0.06167067493784453,-1.7988067412035198,0.14665394474659643,0.14614362759077748,0.5659956740235723,0.13939941363784558,0.12500945229280203,0.2046836268236654,0.07360817538705569,0.10149374563225258,0.4336500221247679,0.07847749838301665,0.06509878111742096,-18.95465142134791,0.1015617576454595,0.10174624214950967,4.884667029024651,9.094907751182534,0.08076528876166655,0.07776709658361369,7.041394,2.2104308879010395,0.11954866356539862,0.26959409387696853,2.1378813722104213,0.1277472606177681,0.2788928457016828,0.42268961365638724,0.050045693491142074,0.04901663973888437,-2.215431329858644,0.05858522094671592,0.0855961213026486,0.008576484284865602,0.008217553582373272,0.09406019424704513,0.24281296524101217,0.08746030490444145,0.16326550479261107,0.5588470573198836,0.05121422895374739,0.048743982741114356,-18.99476852139721,0.06678409735445356,0.0907819646064496,16.7278838969435
